Date,Symbols,Close,High,Low,Open,Volume
2020-05-05,AMZN,115.89,117.55,115.356,117.0,64849920.0
2020-05-05,GOOGL,1349.02,1371.01,1335.03,1337.5,1983318.0
2020-05-05,PFE,35.4092,35.7306,35.1861,35.685,24892419.249906
2020-05-05,BNTX,50.0,50.375,47.706,48.41,2604789.0
2020-05-05,MRNA,49.34,50.96,47.23,50.48,11160180.0
2020-05-06,AMZN,117.563,117.872,116.0,116.472,62356280.0
2020-05-06,GOOGL,1345.43,1368.69,1345.13,1358.0,1586629.0
2020-05-06,PFE,35.4092,35.8695,35.4092,35.8308,24813500.880898
2020-05-06,BNTX,47.78,50.2,47.5,50.14,889765.0
2020-05-06,MRNA,48.95,49.25,47.5201,48.45,6692345.0
2020-05-07,AMZN,118.381,118.8,117.156,118.739,67928220.0
2020-05-07,GOOGL,1369.28,1375.9999,1352.5406,1361.31,1535819.0
2020-05-07,PFE,34.3211,35.7425,34.2576,35.6701,34273192.122162
2020-05-07,BNTX,49.32,49.5,48.35,49.26,816587.0
2020-05-07,MRNA,53.19,55.99,51.06,55.78,30942700.0
2020-05-08,AMZN,118.98,119.362,117.85,118.607,64224560.0
2020-05-08,GOOGL,1384.34,1396.64,1372.01,1381.82,1666487.0
2020-05-08,PFE,34.5641,34.7119,34.3965,34.5919,20332685.661888
2020-05-08,BNTX,49.24,49.888,48.2076,49.16,697927.0
2020-05-08,MRNA,59.25,59.88,52.15,53.06,24135545.0
2020-05-11,AMZN,120.45,120.983,118.606,118.735,65184620.0
2020-05-11,GOOGL,1403.59,1415.53,1375.5,1376.79,1635856.0
2020-05-11,PFE,35.3825,35.4836,34.5066,34.5919,26175743.028659
2020-05-11,BNTX,49.98,50.79,47.9135,49.61,1887374.0
2020-05-11,MRNA,66.9,67.67,59.1401,59.6,34852044.0
2020-05-12,AMZN,117.848,120.95,117.75,120.592,61498320.0
2020-05-12,GOOGL,1375.18,1414.33,1374.51,1408.22,1695874.0
2020-05-12,PFE,34.6941,35.5114,34.6762,35.3993,19754385.806658
2020-05-12,BNTX,49.33,52.12,49.2,50.4,1910229.0
2020-05-12,MRNA,62.35,68.49,62.02,65.99,25934464.0
2020-05-13,AMZN,118.396,120.385,116.89,118.34,95658380.0
2020-05-13,GOOGL,1348.33,1385.33,1328.01,1376.16,2018404.0
2020-05-13,PFE,34.4054,34.7546,33.9749,34.6465,25129967.774873
2020-05-13,BNTX,48.49,50.89,47.43,50.5,1468785.0
2020-05-13,MRNA,65.18,66.97,60.29,63.8003,22125959.0
2020-05-14,AMZN,119.442,119.568,117.66,118.051,72962560.0
2020-05-14,GOOGL,1356.86,1357.37,1323.3,1333.52,1833017.0
2020-05-14,PFE,35.2138,35.2525,34.1545,34.1743,22847175.315216
2020-05-14,BNTX,48.66,49.08,45.08,48.56,1099108.0
2020-05-14,MRNA,64.56,65.39,61.44,64.79,12198249.0
2020-05-15,AMZN,120.489,120.55,117.818,118.426,84699020.0
2020-05-15,GOOGL,1373.06,1374.58,1339.0,1348.26,2077199.0
2020-05-15,PFE,35.066,35.4459,34.7169,35.2525,26011814.010316
2020-05-15,BNTX,49.49,49.74,48.2,48.51,793829.0
2020-05-15,MRNA,66.69,67.67,63.01,63.79,16341869.0
2020-05-18,AMZN,121.313,121.65,119.2,120.217,87331440.0
2020-05-18,GOOGL,1385.18,1392.76,1354.2,1361.58,2356449.0
2020-05-18,PFE,35.3537,35.7157,34.945,35.6046,23129734.933963
2020-05-18,BNTX,60.17,60.43,50.6,54.74,5017200.0
2020-05-18,MRNA,80.0,87.0,75.66,86.14,81209374.0
2020-05-19,AMZN,122.466,124.25,121.448,121.492,86409960.0
2020-05-19,GOOGL,1374.4,1392.49,1373.76,1385.48,1579250.0
2020-05-19,PFE,34.9907,35.3061,34.6465,35.1504,19898315.047224
2020-05-19,BNTX,50.59,57.94,49.95,57.0,3612127.0
2020-05-19,MRNA,71.67,79.75,70.32,78.07,64932254.0
2020-05-20,AMZN,124.897,125.001,123.364,123.893,79962860.0
2020-05-20,GOOGL,1409.16,1412.026,1387.4193,1389.16,1913133.0
2020-05-20,PFE,34.945,35.4747,34.8667,35.2426,17883628.288884
2020-05-20,BNTX,53.04,53.72,51.62,53.21,1979349.0
2020-05-20,MRNA,73.47,74.48,67.41,70.01,53655278.0
2020-05-21,AMZN,122.337,126.272,122.127,125.0,102288060.0
2020-05-21,GOOGL,1406.75,1416.46,1394.39,1410.99,1544976.0
2020-05-21,PFE,34.5998,34.9629,34.4054,34.8895,18034769.869918
2020-05-21,BNTX,51.9,54.2,51.145,54.1,1094305.0
2020-05-21,MRNA,67.05,73.16,65.31,73.05,35317971.0
2020-05-22,AMZN,121.844,123.492,121.506,122.751,57341580.0
2020-05-22,GOOGL,1413.24,1417.0,1395.95,1403.9,1427206.0
2020-05-22,PFE,34.823,34.8528,34.3211,34.463,16123297.00658
2020-05-22,BNTX,51.03,52.61,50.76,52.15,941557.0
2020-05-22,MRNA,69.0,70.6,67.14,69.93,28912678.0
2020-05-26,AMZN,121.093,123.1,120.703,122.9,71363060.0
2020-05-26,GOOGL,1421.37,1445.11,1419.395,1441.96,2229488.0
2020-05-26,PFE,34.8151,35.1672,34.7774,34.9629,23764216.239751
2020-05-26,BNTX,50.88,52.55,49.34,52.4,1511429.0
2020-05-26,MRNA,57.71,66.59,57.05,66.4,40332555.0
2020-05-27,AMZN,120.52,120.679,116.5,120.249,101138900.0
2020-05-27,GOOGL,1420.28,1425.345,1394.6,1420.0,1584185.0
2020-05-27,PFE,34.7407,34.8617,34.331,34.7407,26465572.452706
2020-05-27,BNTX,47.59,50.22,46.3,49.53,1810218.0
2020-05-27,MRNA,52.18,53.34,46.1301,51.2,59514749.0
2020-05-28,AMZN,120.055,121.848,118.912,119.216,63862720.0
2020-05-28,GOOGL,1418.24,1444.46,1399.076,1400.0,1759787.0
2020-05-28,PFE,35.4549,35.6969,35.0283,35.1414,23013283.964548
2020-05-28,BNTX,46.87,50.11,46.753,48.34,1110358.0
2020-05-28,MRNA,55.54,59.11,53.35,53.5,32308594.0
2020-05-29,AMZN,122.118,122.118,119.91,120.797,70586580.0
2020-05-29,GOOGL,1433.52,1436.73,1415.98,1420.43,1852522.0
2020-05-29,PFE,35.4648,35.688,34.8984,35.5392,49692383.634372
2020-05-29,BNTX,49.53,49.53,47.16,48.19,760747.0
2020-05-29,MRNA,61.5,61.65,56.56,57.45,38224872.0
2020-06-01,AMZN,123.552,123.846,122.208,122.4,58760640.0
2020-06-01,GOOGL,1434.87,1441.58,1422.28,1425.7,1259254.0
2020-06-01,PFE,32.9295,33.1804,32.4196,32.9662,78615999.145098
2020-06-01,BNTX,52.3,53.21,49.54,50.0,1275816.0
2020-06-01,MRNA,62.18,63.9,60.51,62.76,21257477.0
2020-06-02,AMZN,123.62,123.676,122.266,123.35,50598060.0
2020-06-02,GOOGL,1442.31,1443.0,1421.61,1435.0,1172069.0
2020-06-02,PFE,33.5802,33.5802,32.7341,32.9949,43616146.078007
2020-06-02,BNTX,52.38,52.85,50.1,51.98,688618.0
2020-06-02,MRNA,59.87,59.95,55.3553,58.7,21701140.0
2020-06-03,AMZN,123.92,124.4,123.059,123.401,53420480.0
2020-06-03,GOOGL,1439.25,1449.01,1431.62,1442.7,1386640.0
2020-06-03,PFE,33.5802,33.8123,33.0048,33.7012,39591942.379879
2020-06-03,BNTX,51.16,52.23,49.54,51.85,1379875.0
2020-06-03,MRNA,59.89,63.37,57.1,57.51,20811530.0
2020-06-04,AMZN,123.03,125.377,122.501,123.872,58974200.0
2020-06-04,GOOGL,1414.3,1441.32,1406.01,1436.78,1349105.0
2020-06-04,PFE,33.4403,33.7012,33.1507,33.1606,27598873.702412
2020-06-04,BNTX,50.0,51.86,49.7,50.45,623630.0
2020-06-04,MRNA,60.59,61.93,58.52,61.61,13503951.0
2020-06-05,AMZN,124.15,124.432,121.857,122.226,66128900.0
2020-06-05,GOOGL,1440.02,1446.3,1407.6213,1415.64,2132350.0
2020-06-05,PFE,33.4214,33.8857,33.3213,33.6545,37501275.016036
2020-06-05,BNTX,49.18,50.23,48.5,49.8,769047.0
2020-06-05,MRNA,58.19,59.19,56.63,58.49,14677935.0
2020-06-08,AMZN,126.203,126.5,124.367,125.01,79413080.0
2020-06-08,GOOGL,1448.04,1449.0,1424.48,1426.28,1693881.0
2020-06-08,PFE,33.9799,33.9888,33.1338,33.2439,30848593.617693
2020-06-08,BNTX,48.78,49.241,47.42,49.22,1142624.0
2020-06-08,MRNA,59.1,59.38,56.72,58.3,11249314.0
2020-06-09,AMZN,130.043,131.322,126.25,126.472,103519000.0
2020-06-09,GOOGL,1452.08,1467.8,1442.36,1445.24,1681155.0
2020-06-09,PFE,33.6258,34.0424,33.5891,33.8956,22144884.499746
2020-06-09,BNTX,47.79,48.1,46.87,47.8,970354.0
2020-06-09,MRNA,58.23,59.405,57.73,58.55,7600166.0
2020-06-10,AMZN,132.372,136.118,131.313,132.25,98920620.0
2020-06-10,GOOGL,1464.7,1472.77,1454.355,1461.51,1588116.0
2020-06-10,PFE,33.356,33.849,33.3292,33.7647,30197803.389377
2020-06-10,BNTX,47.41,47.999,46.55,47.8,913133.0
2020-06-10,MRNA,60.07,60.72,58.6,58.8,11074361.0
2020-06-11,AMZN,127.898,133.569,126.812,130.175,116002140.0
2020-06-11,GOOGL,1401.9,1451.6033,1398.41,1441.03,2357243.0
2020-06-11,PFE,30.9238,33.1338,30.905,33.0584,64535719.058937
2020-06-11,BNTX,48.6,49.19,47.0701,49.0,1324844.0
2020-06-11,MRNA,60.2,66.6867,58.77,62.95,32085168.0
2020-06-12,AMZN,127.251,131.074,125.167,130.06,108722540.0
2020-06-12,GOOGL,1412.92,1434.505,1385.8,1425.86,1833756.0
2020-06-12,PFE,31.3424,31.6707,30.6858,31.6469,38723997.592956
2020-06-12,BNTX,48.58,49.44,47.01,49.37,859123.0
2020-06-12,MRNA,62.0,63.63,60.29,62.355,14742913.0
2020-06-15,AMZN,128.634,129.2,125.4,126.33,77466700.0
2020-06-15,GOOGL,1420.74,1425.0,1387.1952,1389.49,1527652.0
2020-06-15,PFE,30.9794,31.3117,30.4229,30.9238,37033115.080273
2020-06-15,BNTX,50.85,51.17,48.29,48.72,1091088.0
2020-06-15,MRNA,66.57,66.98,63.424,65.9,19339289.0
2020-06-16,AMZN,130.764,131.0,128.8,131.0,71912980.0
2020-06-16,GOOGL,1446.47,1457.17,1428.99,1449.0,1534826.0
2020-06-16,PFE,31.0161,31.5368,30.3842,31.1926,56822444.545441
2020-06-16,BNTX,49.9,51.5,49.09,51.0,901709.0
2020-06-16,MRNA,64.34,66.6,62.6,66.31,16537847.0
2020-06-17,AMZN,132.049,132.75,131.591,132.375,59186320.0
2020-06-17,GOOGL,1452.54,1462.2,1435.125,1452.94,1530500.0
2020-06-17,PFE,31.1649,31.3563,30.9387,31.1926,28106051.250815
2020-06-17,BNTX,50.85,51.5,49.5001,49.75,723069.0
2020-06-17,MRNA,63.31,65.88,62.58,63.6,13615975.0
2020-06-18,AMZN,132.699,132.982,131.806,132.35,49755480.0
2020-06-18,GOOGL,1434.12,1452.9699,1426.235,1449.85,1743071.0
2020-06-18,PFE,30.8683,31.0825,30.6272,30.896,32978508.453501
2020-06-18,BNTX,50.94,51.59,49.83,49.86,691521.0
2020-06-18,MRNA,64.95,65.4,62.58,63.03,10914379.0
2020-06-19,AMZN,133.751,134.872,132.95,133.904,115539260.0
2020-06-19,GOOGL,1424.64,1444.5,1419.0,1440.0,2639167.0
2020-06-19,PFE,31.0349,31.3325,30.7522,31.2859,44879693.88938
2020-06-19,BNTX,51.36,51.58,49.91,50.9,735797.0
2020-06-19,MRNA,66.35,66.45,64.01,64.99,16076734.0
2020-06-22,AMZN,135.691,135.75,133.45,134.225,64175600.0
2020-06-22,GOOGL,1450.66,1450.95,1419.19,1425.01,1472072.0
2020-06-22,PFE,30.7482,30.9794,30.5608,30.9516,23838247.073592
2020-06-22,BNTX,57.45,58.9,51.85,51.95,2678243.0
2020-06-22,MRNA,64.75,66.29,62.12,65.92,13586383.0
2020-06-23,AMZN,138.22,139.156,135.902,136.301,84634140.0
2020-06-23,GOOGL,1463.98,1475.2,1445.0,1452.0,1887583.0
2020-06-23,PFE,30.4328,30.8762,30.4041,30.8316,38507340.054738
2020-06-23,BNTX,52.75,56.0,51.52,55.62,2142192.0
2020-06-23,MRNA,62.94,65.08,62.74,64.1,12361339.0
2020-06-24,AMZN,136.72,139.8,136.05,139.0,90532100.0
2020-06-24,GOOGL,1432.7,1475.79,1430.0,1463.28,1579579.0
2020-06-24,PFE,29.8912,30.3941,29.7147,30.3753,31485634.628884
2020-06-24,BNTX,54.73,55.35,51.8101,53.0,1344482.0
2020-06-24,MRNA,64.84,66.1559,63.14,63.23,14377115.0
2020-06-25,AMZN,137.729,137.812,135.607,136.978,59373140.0
2020-06-25,GOOGL,1441.1,1442.32,1419.5401,1431.22,1197907.0
2020-06-25,PFE,30.0123,30.0708,29.558,29.8168,28012922.937872
2020-06-25,BNTX,59.71,59.92,53.5201,54.51,2406358.0
2020-06-25,MRNA,62.0,67.0,58.51,67.0,26905664.0
2020-06-26,AMZN,134.644,139.128,134.4,138.753,130015680.0
2020-06-26,GOOGL,1362.54,1437.02,1355.0,1432.63,4882014.0
2020-06-26,PFE,29.7544,29.9775,29.3546,29.9488,43067693.658046
2020-06-26,BNTX,62.13,63.37,56.5,56.63,2830723.0
2020-06-26,MRNA,61.28,62.29,59.14,60.71,13866283.0
2020-06-29,AMZN,134.019,134.84,131.504,134.501,84468440.0
2020-06-29,GOOGL,1397.17,1398.0,1351.65,1360.34,2253678.0
2020-06-29,PFE,30.3118,30.3376,29.9002,30.1442,24475538.107209
2020-06-29,BNTX,65.8,71.38,64.12,65.68,4011359.0
2020-06-29,MRNA,62.08,63.0,59.4,61.82,8074205.0
2020-06-30,AMZN,137.941,138.482,133.752,134.253,75393720.0
2020-06-30,GOOGL,1418.05,1424.0,1386.9301,1396.88,2014320.0
2020-06-30,PFE,30.3654,30.535,29.9299,30.2087,26003364.663731
2020-06-30,BNTX,66.74,68.25,62.2197,66.16,1979059.0
2020-06-30,MRNA,64.21,65.159,61.8,62.18,11955169.0
2020-07-01,AMZN,143.935,144.75,137.7,137.9,127268780.0
2020-07-01,GOOGL,1442.0,1448.48,1414.18,1419.17,2109124.0
2020-07-01,PFE,31.3325,32.0754,31.3136,32.0754,75096177.381712
2020-07-01,BNTX,64.14,79.38,62.3,77.7,9879256.0
2020-07-01,MRNA,61.59,63.73,59.12,63.0,17916470.0
2020-07-02,AMZN,144.515,147.778,143.555,145.6,131867740.0
2020-07-02,GOOGL,1469.93,1488.52,1451.065,1451.84,2860915.0
2020-07-02,PFE,32.0467,32.3601,31.6122,32.1498,46252129.491779
2020-07-02,BNTX,63.27,69.3899,62.73,68.245,3926512.0
2020-07-02,MRNA,58.57,61.8,55.8097,60.0,26544378.0
2020-07-06,AMZN,152.852,152.994,146.5,146.748,137612840.0
2020-07-06,GOOGL,1499.65,1510.0,1476.976,1488.15,2235630.0
2020-07-06,PFE,32.0467,32.492,31.9256,32.4563,27739462.925649
2020-07-06,BNTX,65.51,66.9,64.33,65.59,1649445.0
2020-07-06,MRNA,59.15,60.73,57.1,58.55,9977316.0
